binome_id,mentor_id,workfield,mentee_id,field_of_study,study_level,degree,needs,average_grade,program,engagement_score,desired_exchange_frequency,binome_score,target,binome_statut
106730,67958,Healthcare,180095,Engineering,Bac+3,Master,"[pro, study]",Average,PNP,1.1447828847738597,Once a week,0.0,0,REJECTED
106731,66016,Other,195478,"IT, IS, Data, Web, Tech",Bac+5+,BTS,[pro],Good,PP,3.2962080189613205,Once every two weeks (or Bi-weekly),6.926136523970952,1,COMPLETED
106732,64730,Engineering,200753,"Commerce, Management, Economics, Management",Bac+2,Master,"[pro, study]",Good,PP,0.22150089233601045,Once a week,6.379858281719385,0,CANCELLED
106733,60565,nan,200325,"Accounting, Finance",Bac+3,BTS,"[pro, study]",Excellent,PNP,2.2817985405658274,Once a week,7.242388584164086,0,REJECTED
106734,58060,"Accounting, management",187021,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,1.4980304011002228,Once a week,6.951420334752032,0,REJECTED
106735,53990,Computer science,195185,Engineering,Bac+1,Master,"[pro, study]",Not specified (or Not provided),PP,0.17914297345477792,Once every two weeks (or Bi-weekly),3.2839977403372993,0,REJECTED
106736,67573,"Accounting, management",205776,"Healthcare, Medicine",Bac+4,BTS,[pro],Average,PP,0.3940614525289132,Once a week,0.49649138493217304,0,REJECTED
106737,69073,Engineering,200328,"IT, IS, Data, Web, Tech",Bac+1,BTS,[pro],Good,PP,3.217817576376211,Once a week,2.0752892464839725,1,COMPLETED
106738,54095,"Accounting, management",185868,Engineering,Bac+4,BTS,[study],Good,PNP,0.9366775859025168,More than once per week,5.077567059457697,0,REJECTED
106739,64549,nan,193071,Engineering,Bac+5+,Master,[pro],Not specified (or Not provided),PNP,0.0017601519683861921,Once a week,2.718228271832518,0,REJECTED
106740,68259,Engineering,201780,"Banking, Insurance and Finance",Bac+3,BTS,[study],Average,PNP,1.1212530631135813,Once every two weeks (or Bi-weekly),1.6493619317011736,0,REJECTED
106741,69790,Other,188041,"IT, IS, Data, Web, Tech",Bac+2,BTS,[pro],Average,PNP,1.7437188678119762,Once every two weeks (or Bi-weekly),5.684914841104956,0,CANCELLED
106742,59979,Engineering,196515,"Marketing, Communication",Bac+3,Licence,[pro],Below average,PNP,0.08339485749014021,Once a week,1.3195521780461132,0,REJECTED
106743,55408,Engineering,191307,"Banking, Insurance and Finance",Bac+1,Autre,"[pro, study]",Average,PNP,2.306016417683839,Once a week,1.8603324312437797,1,COMPLETED
106744,63937,"Accounting, management",187290,"IT, IS, Data, Web, Tech",Bac+1,Master,[pro],Average,PNP,0.5491598870170132,Once every two weeks (or Bi-weekly),5.807821810747695,0,REJECTED
106745,52833,Teaching,195495,Engineering,Bac+4,BTS,[pro],Not specified (or Not provided),PNP,0.3355517958207025,Once every two weeks (or Bi-weekly),2.4504559242110067,0,REJECTED
106746,55285,Healthcare,205966,"Accounting, Finance",Bac+3,Master,[pro],Not specified (or Not provided),PNP,1.8420132207430755,More than once per week,2.973733681749999,0,REJECTED
106747,59589,Healthcare,186516,"Healthcare, Medicine",Bac+1,BTS,"[pro, study]",Average,PP,3.793201529164447,More than once per week,3.3376318400448093,1,COMPLETED
106748,64708,Engineering,189341,Other,Bac+1,Licence,[pro],Not specified (or Not provided),PNP,1.5519737145389896,Once a week,3.889430491651407,0,REJECTED
106749,64116,Computer science,191702,"IT, IS, Data, Web, Tech",Bac+4,BTS,[pro],Good,PNP,1.5703473761430178,Once every two weeks (or Bi-weekly),3.1914657729535523,0,CANCELLED
106750,57645,Computer science,202290,Engineering,Bac+3,Master,[pro],Good,PNP,0.32398192450321817,Once a week,0.914767862138449,0,CANCELLED
106751,62018,Engineering,208223,Other,Bac+4,Master,[study],Not specified (or Not provided),PNP,1.3164252445735567,Once a week,3.826122549437615,0,CANCELLED
106752,60889,Other,180807,"Accounting, Finance",Bac+2,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.2435995017937893,Once a week,0.03488119939511303,0,REJECTED
106753,54777,Other,193031,Engineering,Bac+2,Licence,[pro],Not specified (or Not provided),PP,2.4717826698830208,Once every two weeks (or Bi-weekly),10.087255031714424,1,COMPLETED
106754,65994,Engineering,196434,"Banking, Insurance and Finance",Bac+3,Master,[study],Not specified (or Not provided),PNP,1.4269324724811299,Once every two weeks (or Bi-weekly),0.005461449290114828,0,REJECTED
106755,52735,Healthcare,191400,"Commerce, Management, Economics, Management",Bac+4,Master,[study],Not specified (or Not provided),PNP,3.049349542567933,More than once per week,6.3547763733656755,1,COMPLETED
106756,63611,Human Resources,201661,Engineering,Bac+1,Licence,[pro],Good,PNP,2.1028232547745183,Once every two weeks (or Bi-weekly),4.051830013741683,0,REJECTED
106757,56368,Computer science,196439,Other,Bac+5+,Licence,[pro],Not specified (or Not provided),PNP,1.3511655993791094,Once every two weeks (or Bi-weekly),2.1009850151013825,1,COMPLETED
106758,67205,Banking-Finance,183664,"IT, IS, Data, Web, Tech",Bac+4,Licence,[study],Below average,PNP,0.5039360186132698,More than once per week,1.0118325152095142,0,REJECTED
106759,50162,"Accounting, management",180743,"Banking, Insurance and Finance",Bac+1,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.1375127256218103,Once a week,0.0,0,REJECTED
106760,57777,Marketing,209114,"Marketing, Communication",Bac+1,Master,"[pro, study]",Average,PNP,1.4155447774039196,Once a week,5.367332786962045,0,REJECTED
106761,64849,Engineering,186030,"IT, IS, Data, Web, Tech",Bac+4,BTS,[pro],Excellent,PNP,3.1536959422371353,Once a week,6.9819803921884525,1,COMPLETED
106762,68316,Other,204515,Engineering,Bac+5+,Master,[pro],Good,PP,0.9256436043363847,Once a week,4.725566827768391,1,COMPLETED
106763,53535,Banking-Finance,194661,"Banking, Insurance and Finance",Bac+2,Master,[pro],Not specified (or Not provided),PNP,0.0,Once every two weeks (or Bi-weekly),4.114507474099897,0,REJECTED
106764,69830,Engineering,194975,"Commerce, Management, Economics, Management",Bac+2,Autre,"[pro, study]",Not specified (or Not provided),PNP,2.0142198370445366,Once a week,5.169560592936198,1,COMPLETED
106765,63403,nan,207452,"IT, IS, Data, Web, Tech",Bac+3,Master,[study],Very good,PNP,1.1543723934461947,More than once per week,0.5769188766805167,0,REJECTED
106766,64516,nan,180079,"IT, IS, Data, Web, Tech",Bac+4,Master,[pro],Not specified (or Not provided),PNP,0.9924590616811028,Once every two weeks (or Bi-weekly),3.651066046624786,0,REJECTED
106767,69174,Human Resources,194809,"Banking, Insurance and Finance",Bac+3,BTS,"[pro, study]",Good,PNP,0.024353573545802365,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
106768,69091,Healthcare,209048,"Commerce, Management, Economics, Management",Bac+4,Licence,[pro],Average,PNP,0.19210470845155814,Once a week,4.139999570619098,0,REJECTED
106769,57959,Engineering,192132,"Banking, Insurance and Finance",Bac+1,Licence,[pro],Average,PNP,2.781541301741554,Once a week,4.294826989856845,0,REJECTED
106770,53933,Engineering,182966,"IT, IS, Data, Web, Tech",Bac+3,BTS,[study],Not specified (or Not provided),PP,1.3189264341385623,More than once per week,2.5923567100289957,0,REJECTED
106771,53385,nan,195534,"Commerce, Management, Economics, Management",Bac+3,BTS,[pro],Average,PNP,1.5173966476804441,Once every two weeks (or Bi-weekly),3.9952121897767348,0,CANCELLED
106772,50922,Computer science,183728,Other,Bac+5+,Master,[pro],Average,PNP,2.0099326573911522,Once a week,7.347413960993904,1,COMPLETED
106773,60367,Marketing,184536,"Commerce, Management, Economics, Management",Bac+5+,BTS,"[pro, study]",Good,PNP,2.2735787174288156,Once every two weeks (or Bi-weekly),2.4031347135354792,1,COMPLETED
106774,63737,Engineering,196509,"Banking, Insurance and Finance",Bac+4,Licence,[study],Average,PNP,1.204446349552535,Once a week,0.0,0,CANCELLED
106775,50564,Engineering,185813,"IT, IS, Data, Web, Tech",Bac+5+,BTS,[study],Very good,PNP,0.0,Once every two weeks (or Bi-weekly),0.9533530041738347,0,REJECTED
106776,69642,Engineering,204794,"Commerce, Management, Economics, Management",Bac+4,Master,[study],Excellent,PP,0.2848242548082702,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
106777,60789,nan,180947,"Healthcare, Medicine",Bac+4,Master,"[pro, study]",Not specified (or Not provided),PNP,1.9477641804611883,Once a week,1.5822018368329478,1,COMPLETED
106778,52500,Healthcare,192565,"Banking, Insurance and Finance",Bac+2,Licence,[pro],Very good,PNP,2.2868455856441487,Once every two weeks (or Bi-weekly),3.251016641524936,1,COMPLETED
106779,56881,Teaching,195844,Engineering,Bac+3,Licence,[study],Not specified (or Not provided),PP,1.7704770291938412,More than once per week,8.481131974148088,1,COMPLETED
106780,53636,Teaching,180594,"Accounting, Finance",Bac+5+,BTS,[study],Not specified (or Not provided),PP,0.7374729481449334,Once a week,0.0,0,REJECTED
106781,50223,Human Resources,201414,"IT, IS, Data, Web, Tech",Bac+4,Licence,[study],Not specified (or Not provided),PP,3.2750465579296897,Once every two weeks (or Bi-weekly),7.522199079271086,1,COMPLETED
106782,56297,Engineering,196524,"Commerce, Management, Economics, Management",Bac+3,Master,[pro],Below average,PP,1.1558897001746844,Once a week,1.9434631733434984,0,CANCELLED
106783,64895,Healthcare,207469,Engineering,Bac+2,BTS,[pro],Below average,PP,1.9580042833415865,Once a week,5.571417197868705,0,REJECTED
106784,50350,Computer science,199439,"Accounting, Finance",Bac+4,Licence,"[pro, study]",Very good,PP,2.342022357734097,Once every two weeks (or Bi-weekly),1.4377061693604483,0,REJECTED
106785,68312,nan,206206,Engineering,Bac+2,Licence,[pro],Not specified (or Not provided),PP,0.05876946594735416,Once every two weeks (or Bi-weekly),2.521634019031139,0,CANCELLED
106786,54732,Healthcare,205452,"Commerce, Management, Economics, Management",Bac+1,Autre,"[pro, study]",Good,PNP,0.7663040245923314,Once a week,4.443812857832468,0,CANCELLED
106787,51017,Marketing,194017,"IT, IS, Data, Web, Tech",Bac+2,Licence,[pro],Excellent,PP,0.7217704017803501,Once a week,6.070141375910364,0,REJECTED
106788,68610,nan,184205,"Law, Legal Studies",Bac+3,Licence,[pro],Not specified (or Not provided),PNP,0.0,Once every two weeks (or Bi-weekly),3.388429068453183,0,REJECTED
106789,65229,Other,201555,"Commerce, Management, Economics, Management",Bac+5+,Licence,[pro],Not specified (or Not provided),PP,0.8552745850646917,Once every two weeks (or Bi-weekly),8.335399793993183,0,REJECTED
106790,57170,Healthcare,187782,Engineering,Bac+4,Licence,[pro],Not specified (or Not provided),PNP,0.3771918567324642,Once every two weeks (or Bi-weekly),2.5379360348452344,0,REJECTED
106791,63303,Healthcare,182660,"Commerce, Management, Economics, Management",Bac+2,Master,"[pro, study]",Excellent,PNP,1.9280507751262421,Once a week,4.2590285251920275,0,REJECTED
106792,56207,Computer science,196013,"Marketing, Communication",Bac+4,Licence,[pro],Good,PNP,3.383111743703699,Once a week,1.9917847055284958,1,COMPLETED
106793,62316,Banking-Finance,186856,Other,Bac+3,BTS,[pro],Not specified (or Not provided),PNP,2.9125319725063363,Once every two weeks (or Bi-weekly),3.602847701140846,1,COMPLETED
106794,52419,Computer science,186089,Engineering,Bac+3,Master,[pro],Not specified (or Not provided),PNP,1.8069973510763915,Once a week,4.325844514771333,0,REJECTED
106795,56240,Banking-Finance,207966,"Accounting, Finance",Bac+4,Master,"[pro, study]",Not specified (or Not provided),PNP,1.4712956030025162,Once every two weeks (or Bi-weekly),1.7448200232525781,0,CANCELLED
106796,51893,Human Resources,185318,"Law, Legal Studies",Bac+4,Licence,[pro],Very good,PP,2.518096268774483,More than once per week,2.5509767467568247,1,COMPLETED
106797,63753,Law,209467,"Banking, Insurance and Finance",Bac+1,Licence,"[pro, study]",Not specified (or Not provided),PP,2.331956113080439,Once every two weeks (or Bi-weekly),3.2465424293696663,0,CANCELLED
106798,55322,Engineering,206605,"Law, Legal Studies",Bac+4,Master,[pro],Average,PNP,0.6671296713995594,Once every two weeks (or Bi-weekly),1.3147729190081223,0,REJECTED
106799,61232,Human Resources,209400,"Banking, Insurance and Finance",Bac+5+,Licence,[pro],Average,PNP,1.2992125598829407,Once a week,0.0,0,REJECTED
106800,67509,Computer science,195405,"IT, IS, Data, Web, Tech",Bac+2,Master,[pro],Not specified (or Not provided),PNP,1.0914262514759074,Once a week,1.6704949384299754,0,REJECTED
106801,53117,Banking-Finance,198936,"Marketing, Communication",Bac+2,BTS,[pro],Average,PNP,0.37387141589328005,More than once per week,2.183766656631887,0,CANCELLED
106802,54161,Other,199995,Engineering,Bac+5+,Licence,[pro],Good,PNP,0.0,More than once per week,0.45204825716497843,0,REJECTED
106803,65523,Healthcare,188062,"Banking, Insurance and Finance",Bac+5+,Autre,[pro],Not specified (or Not provided),PNP,0.6272547183125025,Once every two weeks (or Bi-weekly),11.270282357569352,0,REJECTED
106804,54042,"Accounting, management",197424,"Marketing, Communication",Bac+3,Licence,"[pro, study]",Good,PP,2.3756290594958083,Once every two weeks (or Bi-weekly),3.3643824340649227,1,COMPLETED
106805,54433,Engineering,188506,"Education, Teaching",Bac+1,Licence,[pro],Not specified (or Not provided),PNP,0.0,Once every two weeks (or Bi-weekly),0.9273558991038167,0,REJECTED
106806,64016,nan,203987,"IT, IS, Data, Web, Tech",Bac+5+,Master,[pro],Not specified (or Not provided),PNP,0.9759211376969584,Once every two weeks (or Bi-weekly),1.7537451699187876,0,CANCELLED
106807,52658,Computer science,191651,Engineering,Bac+1,BTS,[pro],Below average,PP,3.5897141382079014,Once a week,8.184004615279589,1,COMPLETED
106808,60910,Banking-Finance,200556,"Accounting, Finance",Bac+2,Autre,[study],Not specified (or Not provided),PNP,0.255446073239298,More than once per week,4.047706717733037,0,CANCELLED
106809,69867,Computer science,207601,"Healthcare, Medicine",Bac+1,Licence,[study],Good,PNP,0.9952173775226528,Once every two weeks (or Bi-weekly),5.904416383573339,0,REJECTED
106810,52944,nan,199330,"Commerce, Management, Economics, Management",Bac+3,Licence,[study],Excellent,PNP,0.0,Once a week,0.0,0,REJECTED
106811,57210,Computer science,195730,"IT, IS, Data, Web, Tech",Bac+1,Licence,[pro],Average,PNP,1.231746244962593,Once every two weeks (or Bi-weekly),1.3496831554532622,0,REJECTED
106812,58787,Computer science,183236,"IT, IS, Data, Web, Tech",Bac+2,Licence,[pro],Not specified (or Not provided),PP,4.0,Once every two weeks (or Bi-weekly),3.5608181047819314,1,COMPLETED
106813,51986,Marketing,183680,"IT, IS, Data, Web, Tech",Bac+3,Master,[pro],Very good,PNP,0.4291451755544985,Once a week,5.4128675728785876,0,REJECTED
106814,60942,Other,195383,"Commerce, Management, Economics, Management",Bac+1,Master,[pro],Not specified (or Not provided),PP,0.49457300600165544,Once a week,1.2314907866639333,0,REJECTED
106815,67458,Other,201191,"Commerce, Management, Economics, Management",Bac+3,BTS,[pro],Not specified (or Not provided),PP,1.250923646322336,Once every two weeks (or Bi-weekly),2.3957282185634066,0,REJECTED
106816,62161,Teaching,191298,Engineering,Bac+2,Licence,[pro],Very good,PNP,1.3495812252548296,Once every two weeks (or Bi-weekly),4.577099330018157,1,COMPLETED
106817,53007,Engineering,197921,"IT, IS, Data, Web, Tech",Bac+2,Master,"[pro, study]",Average,PNP,3.4619997365328237,Once every two weeks (or Bi-weekly),5.516552308783949,1,COMPLETED
106818,50969,Engineering,183872,"Banking, Insurance and Finance",Bac+5+,Licence,[pro],Not specified (or Not provided),PNP,1.0981124185194424,Once a week,2.4255535827600836,0,REJECTED
106819,58772,Law,181867,"Banking, Insurance and Finance",Bac+4,Master,[study],Not specified (or Not provided),PNP,2.0822774537393656,Once a week,9.230592575465865,1,COMPLETED
106820,52824,Law,209525,"Accounting, Finance",Bac+5+,Master,[pro],Average,PNP,2.532047311724871,Once every two weeks (or Bi-weekly),5.959533435222065,1,COMPLETED
106821,51211,Human Resources,195820,"Commerce, Management, Economics, Management",Bac+3,BTS,[pro],Average,PP,1.5110070457725284,Once every two weeks (or Bi-weekly),3.5536406444590036,0,CANCELLED
106822,50229,Engineering,197545,"Commerce, Management, Economics, Management",Bac+5+,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.1051074323919792,Once every two weeks (or Bi-weekly),6.018133744114987,0,REJECTED
106823,65774,Engineering,183920,"Banking, Insurance and Finance",Bac+4,Master,"[pro, study]",Not specified (or Not provided),PNP,0.6821489280786013,Once a week,6.042387325377029,0,CANCELLED
106824,64345,nan,185693,Engineering,Bac+5+,Master,[pro],Not specified (or Not provided),PNP,2.1093729202992058,Once a week,4.378801814280398,0,REJECTED
106825,53185,nan,200266,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Average,PP,1.5665460209448616,Once every two weeks (or Bi-weekly),1.364096765188647,0,REJECTED
106826,65011,Marketing,190948,"Commerce, Management, Economics, Management",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,0.5759976415368249,Once a week,1.2198090612531542,0,CANCELLED
106827,66885,Other,206488,"Healthcare, Medicine",Bac+2,Autre,[pro],Very good,PP,0.85072424400929,Once a week,2.5372936105394044,0,REJECTED
106828,50048,Marketing,204122,"Banking, Insurance and Finance",Bac+5+,BTS,[pro],Not specified (or Not provided),PNP,1.9405111832441775,More than once per week,1.513344633905353,0,CANCELLED
106829,69950,nan,188456,"Marketing, Communication",Bac+3,Licence,[pro],Not specified (or Not provided),PP,0.9752101733433409,More than once per week,0.0,0,REJECTED
106830,65173,Engineering,209004,"Law, Legal Studies",Bac+5+,BTS,[pro],Not specified (or Not provided),PNP,1.4884770721597358,Once a week,0.0,0,REJECTED
